ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov
991	1	3	1	0.000000	67.000000	67.000000	0.000000	0.000000
992	20	1	1	0.000000	39.750000	13.850000	0.000000	0.000000
993	39	1	2	0.000000	56.615385	52.461538	0.000000	0.000000
994	3	2	2	0.000000	68.000000	68.000000	0.000000	0.000000
995	23	1	1	0.000000	14.043478	14.043478	0.000000	0.000000
996	1	3	3	0.000000	238.000000	46.000000	0.000000	0.000000
997	4	2	1	0.000000	25.750000	25.750000	0.000000	0.000000
998	1	0	0	0.000000	29.000000	29.000000	0.000000	0.000000
999	9	2	1	0.000000	85.888889	24.222222	0.000000	0.000000
1000	54	1	2	0.000000	28.407407	28.407407	0.000000	0.000000
1001	52	1	1	0.000000	13.115385	13.115385	0.000000	0.000000
1002	16	2	2	0.000000	23.500000	23.500000	0.000000	0.000000
1003	66	2	2	0.000000	40.636364	40.242424	0.000000	0.000000
1004	86	1	1	0.000000	14.023256	14.023256	0.000000	0.000000
1005	1	2	1	0.000000	63.000000	63.000000	0.000000	0.000000
1006	1	2	1	0.000000	45.000000	45.000000	0.000000	0.000000
1007	1	2	1	0.000000	34.000000	34.000000	0.000000	0.000000
1008	47	1	1	0.000000	12.489362	12.489362	0.000000	0.000000
1009	1	3	1	0.000000	264.000000	264.000000	0.000000	0.000000
1010	8	2	2	0.000000	25.875000	25.875000	0.000000	0.000000
1011	19	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1012	513	1	1	0.000000	12.978558	12.978558	0.000000	0.000000
1013	4	0	0	0.000000	36.500000	36.500000	0.000000	0.000000
1014	24	1	1	0.000000	13.333333	13.333333	0.000000	0.000000
1015	1	1	2	0.000000	43.000000	43.000000	0.000000	0.000000
1016	1	4	2	0.000000	57.000000	57.000000	0.000000	0.000000
1017	9	1	1	0.000000	15.111111	15.111111	0.000000	0.000000
1018	36	1	2	0.000000	55.333333	34.166667	0.000000	0.000000
1019	20	2	1	0.000000	40.750000	40.750000	0.000000	0.000000
1020	5	2	2	0.000000	103.400000	103.400000	0.000000	0.000000
1021	1	2	1	0.000000	79.000000	79.000000	0.000000	0.000000
1022	2	2	1	0.000000	63.000000	63.000000	0.000000	0.000000
1023	3	2	1	0.000000	20.666667	20.666667	0.000000	0.000000
1024	50	1	1	0.000000	14.420000	14.420000	0.000000	0.000000
1025	59	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1026	1	1	2	0.000000	124.000000	112.000000	0.000000	0.000000
1027	1	1	2	0.000000	160.000000	148.000000	0.000000	0.000000
1028	1	2	2	0.000000	190.000000	178.000000	0.000000	0.000000
1029	1	2	1	0.000000	183.000000	171.000000	0.000000	0.000000
1030	2	2	1	0.000000	141.000000	129.000000	0.000000	0.000000
1031	1	1	1	0.000000	45.000000	45.000000	0.000000	0.000000
1032	1	3	2	0.000000	46.000000	46.000000	0.000000	0.000000
1033	12	1	2	0.000000	74.666667	74.666667	0.000000	0.000000
1034	1	1	2	0.000000	85.000000	85.000000	0.000000	0.000000
1035	1	2	2	0.000000	95.000000	95.000000	0.000000	0.000000
1036	3	1	1	0.000000	83.666667	83.666667	0.000000	0.000000
1037	6	1	2	0.000000	96.000000	96.000000	0.000000	0.000000
1038	17	1	2	0.000000	51.176471	51.176471	0.000000	0.000000
1039	26	2	2	0.000000	66.461538	66.461538	0.000000	0.000000
1040	3	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1041	3	2	2	0.000000	31.000000	22.000000	0.000000	0.000000
1042	1	1	3	0.000000	665.000000	274.000000	0.000000	0.000000
1043	4	2	1	0.000000	33.250000	33.250000	0.000000	0.000000
1044	1	1	2	0.000000	27.000000	27.000000	0.000000	0.000000
1045	4	1	3	0.000000	79.750000	79.750000	0.000000	0.000000
1046	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
1047	10	2	2	0.000000	47.000000	36.200000	0.000000	0.000000
1048	7	1	1	0.000000	28.857143	21.142857	0.000000	0.000000
1049	2	2	2	0.000000	22.000000	22.000000	0.000000	0.000000
1050	26	1	1	0.000000	14.038462	14.038462	0.000000	0.000000
1051	60	1	1	0.000000	31.950000	31.950000	0.000000	0.000000
1052	192	1	1	0.000000	13.692708	13.692708	0.000000	0.000000
1053	30	1	1	0.000000	13.966667	13.966667	0.000000	0.000000
1054	41	1	1	0.000000	11.878049	11.878049	0.000000	0.000000
1055	12	2	2	0.000000	23.416667	23.416667	0.000000	0.000000
1056	2	2	1	0.000000	58.500000	58.500000	0.000000	0.000000
1057	21	1	1	0.000000	45.476190	45.476190	0.000000	0.000000
1058	32	1	1	0.000000	15.125000	15.125000	0.000000	0.000000
1059	36	1	1	0.000000	14.527778	14.527778	0.000000	0.000000
1060	45	1	1	0.000000	9.822222	9.822222	0.000000	0.000000
1061	49	1	1	0.000000	10.673469	10.673469	0.000000	0.000000
1062	261	1	1	0.000000	14.111111	14.111111	0.000000	0.000000
1063	222	1	1	0.000000	12.689189	12.689189	0.000000	0.000000
1064	6	2	1	0.000000	61.666667	57.333333	0.000000	0.000000
1065	1175	2	2	0.000000	97.359149	94.035745	0.000000	0.000000
1066	7	1	1	0.000000	12.000000	12.000000	0.000000	0.000000
1067	53	1	1	0.000000	10.679245	10.679245	0.000000	0.000000
1068	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1069	4	2	2	0.000000	20.250000	20.250000	0.000000	0.000000
1070	9	1	1	0.000000	12.777778	12.777778	0.000000	0.000000
1071	2	3	2	0.000000	47.500000	47.500000	0.000000	0.000000
1072	149	2	1	0.000000	20.604027	18.342282	0.000000	0.000000
1073	204	1	1	0.000000	13.931373	13.931373	0.000000	0.000000
1074	3	1	3	0.000000	19.666667	19.666667	0.000000	0.000000
1075	1	1	3	0.000000	92.000000	80.000000	0.000000	0.000000
1076	20	2	2	0.000000	85.100000	75.900000	0.000000	0.000000
1077	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000
1078	50	1	1	0.000000	14.920000	14.920000	0.000000	0.000000
1079	2	1	2	0.000000	27.500000	27.500000	0.000000	0.000000
1080	5	2	3	0.000000	72.400000	72.400000	0.000000	0.000000
1081	3	3	2	0.000000	44.666667	44.666667	0.000000	0.000000
1082	7	1	1	0.000000	15.428571	15.428571	0.000000	0.000000
1083	14	1	2	0.000000	26.000000	26.000000	0.000000	0.000000
1084	2	2	2	0.000000	27.000000	27.000000	0.000000	0.000000
1085	2	2	1	0.000000	43.500000	43.500000	0.000000	0.000000
1086	16	2	1	0.000000	27.875000	27.875000	0.000000	0.000000
1087	102	1	1	0.000000	82.637255	80.147059	0.000000	0.000000
1088	35	1	1	0.000000	65.457143	59.685714	0.000000	0.000000
1089	56	1	1	0.000000	11.803571	11.803571	0.000000	0.000000
1090	1	2	2	0.000000	15.000000	15.000000	0.000000	0.000000
1091	1	3	3	0.000000	799.000000	102.000000	0.000000	0.000000
1092	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000
1093	37	1	1	0.000000	14.810811	14.810811	0.000000	0.000000
1094	24	1	1	0.000000	13.000000	13.000000	0.000000	0.000000
1095	12	3	2	0.000000	40.750000	40.750000	0.000000	0.000000
1096	46	1	1	0.000000	33.586957	33.586957	0.000000	0.000000
1097	1	2	1	0.000000	26.000000	26.000000	0.000000	0.000000
1098	2	0	0	0.000000	31.000000	31.000000	0.000000	0.000000
1099	84	1	1	0.000000	13.142857	13.142857	0.000000	0.000000
1100	2	1	2	0.000000	43.000000	43.000000	0.000000	0.000000
1101	2	2	2	0.000000	54.000000	54.000000	0.000000	0.000000
1102	84	1	1	0.000000	12.750000	12.750000	0.000000	0.000000
1103	3	1	2	0.000000	28.666667	28.666667	0.000000	0.000000
1104	1	3	1	0.000000	452.000000	92.000000	0.000000	0.000000
1105	1	3	1	0.000000	391.000000	109.000000	0.000000	0.000000
1106	2	2	1	0.000000	42.000000	42.000000	0.000000	0.000000
1107	3	2	1	0.000000	22.666667	22.666667	0.000000	0.000000
1108	3	0	0	0.000000	37.000000	37.000000	0.000000	0.000000
1109	39	1	1	0.000000	90.564103	74.384615	0.000000	0.000000
1110	1	1	3	0.000000	52.000000	52.000000	0.000000	0.000000
1111	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1112	50	1	1	0.000000	15.380000	15.380000	0.000000	0.000000
1113	1	0	0	0.000000	28.000000	28.000000	0.000000	0.000000
1114	1	1	2	0.000000	44.000000	44.000000	0.000000	0.000000
1115	19	1	1	0.000000	41.157895	25.000000	0.000000	0.000000
1116	1	1	3	0.000000	326.000000	121.000000	0.000000	0.000000
1117	1	0	0	0.000000	36.000000	36.000000	0.000000	0.000000
1118	37	1	1	0.000000	15.135135	15.135135	0.000000	0.000000
1119	3	1	2	0.000000	25.000000	25.000000	0.000000	0.000000
1120	5	1	3	0.000000	155.400000	155.400000	0.000000	0.000000
1121	1	2	2	0.000000	174.000000	174.000000	0.000000	0.000000
1122	20	1	1	0.000000	29.050000	29.050000	0.000000	0.000000
1123	1	1	2	0.000000	43.000000	43.000000	0.000000	0.000000
1124	1	3	3	0.000000	88.000000	88.000000	0.000000	0.000000
1125	3	1	1	0.000000	31.666667	31.666667	0.000000	0.000000
1126	14	1	1	0.000000	52.071429	31.642857	0.000000	0.000000
1127	2	2	2	0.000000	57.500000	34.000000	0.000000	0.000000
1128	2	1	1	0.000000	50.500000	27.500000	0.000000	0.000000
1129	8	2	2	0.000000	21.500000	21.500000	0.000000	0.000000
1130	69	1	1	0.000000	12.246377	12.246377	0.000000	0.000000
1131	70	1	1	0.000000	58.900000	46.900000	0.000000	0.000000
1132	20	2	1	0.000000	23.950000	23.950000	0.000000	0.000000
1133	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000
1134	1	1	3	0.000000	63.000000	63.000000	0.000000	0.000000
1135	32	1	2	0.000000	24.593750	14.718750	0.000000	0.000000
1136	4882	2	2	0.000000	13.787177	8.884678	0.000000	0.000000
1137	3	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1138	1	0	0	0.000000	35.000000	35.000000	0.000000	0.000000
1139	32	1	2	0.000000	38.375000	34.593750	0.000000	0.000000
1140	181	1	1	0.000000	12.381215	12.381215	0.000000	0.000000
1141	1	2	3	0.000000	80.000000	80.000000	0.000000	0.000000
1142	37	1	1	0.000000	13.783784	13.783784	0.000000	0.000000
1143	1	1	2	0.000000	25.000000	25.000000	0.000000	0.000000
1144	1	2	2	0.000000	56.000000	56.000000	0.000000	0.000000
1145	1	2	1	0.000000	39.000000	39.000000	0.000000	0.000000
1146	1	4	1	0.000000	58.000000	58.000000	0.000000	0.000000
1147	2	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1148	65	2	2	0.000000	98.015385	84.630769	0.000000	0.000000
1149	96	2	2	0.000000	38.666667	35.458333	0.000000	0.000000
1150	39	1	1	0.000000	15.102564	15.102564	0.000000	0.000000
1151	7	1	2	0.000000	27.714286	27.714286	0.000000	0.000000
1152	12	2	1	0.000000	33.250000	33.250000	0.000000	0.000000
1153	81	1	1	0.000000	12.493827	12.493827	0.000000	0.000000
1154	34	2	2	0.000000	93.117647	86.588235	0.000000	0.000000
1155	1	1	1	0.000000	77.000000	77.000000	0.000000	0.000000
1156	1	2	2	0.000000	85.000000	85.000000	0.000000	0.000000
1157	1	3	1	0.000000	73.000000	73.000000	0.000000	0.000000
1158	1	1	1	0.000000	44.000000	44.000000	0.000000	0.000000
1159	1	2	2	0.000000	227.000000	227.000000	0.000000	0.000000
1160	1	3	1	0.000000	202.000000	202.000000	0.000000	0.000000
1161	14	1	2	0.000000	27.571429	27.571429	0.000000	0.000000
1162	286	1	1	0.000000	12.500000	12.500000	0.000000	0.000000
1163	2	1	2	0.000000	27.000000	27.000000	0.000000	0.000000
1164	29	1	1	0.000000	15.275862	15.275862	0.000000	0.000000
1165	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000
1166	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1167	1	1	3	0.000000	41.000000	41.000000	0.000000	0.000000
1168	65	1	1	0.000000	11.861538	11.861538	0.000000	0.000000
1169	1	2	3	0.000000	186.000000	186.000000	0.000000	0.000000
1170	32	1	1	0.000000	10.406250	10.406250	0.000000	0.000000
1171	1	0	0	0.000000	35.000000	35.000000	0.000000	0.000000
1172	48	1	1	0.000000	14.854167	14.854167	0.000000	0.000000
1173	9	2	2	0.000000	32.888889	32.888889	0.000000	0.000000
1174	309	1	1	0.000000	13.766990	13.766990	0.000000	0.000000
1175	218	1	1	0.000000	13.844037	13.844037	0.000000	0.000000
1176	51	1	1	0.000000	15.431373	15.431373	0.000000	0.000000
1177	3	2	2	0.000000	36.333333	19.333333	0.000000	0.000000
1178	4	1	2	0.000000	33.750000	20.000000	0.000000	0.000000
1179	1	1	2	0.000000	52.000000	39.000000	0.000000	0.000000
1180	3	0	0	0.000000	38.666667	38.666667	0.000000	0.000000
1181	4	2	1	0.000000	21.250000	21.250000	0.000000	0.000000
1182	36	1	1	0.000000	15.805556	15.805556	0.000000	0.000000
1183	40	2	1	0.000000	74.850000	49.000000	0.000000	0.000000
1184	15	2	1	0.000000	43.066667	16.933333	0.000000	0.000000
1185	3	1	3	0.000000	34.000000	34.000000	0.000000	0.000000
1186	2	1	3	0.000000	65.500000	65.500000	0.000000	0.000000
1187	1	1	3	0.000000	101.000000	101.000000	0.000000	0.000000
1188	1	2	1	0.000000	70.000000	58.000000	0.000000	0.000000
1189	1	2	1	0.000000	64.000000	52.000000	0.000000	0.000000
1190	21	1	1	0.000000	12.047619	12.047619	0.000000	0.000000
1191	6	1	2	0.000000	30.833333	30.833333	0.000000	0.000000
1192	84	1	1	0.000000	14.785714	14.785714	0.000000	0.000000
1193	1	1	3	0.000000	83.000000	83.000000	0.000000	0.000000
1194	1	2	1	0.000000	63.000000	63.000000	0.000000	0.000000
1195	1	2	1	0.000000	55.000000	55.000000	0.000000	0.000000
1196	1	3	1	0.000000	45.000000	45.000000	0.000000	0.000000
1197	32	2	2	0.000000	88.968750	67.218750	0.000000	0.000000
1198	8	2	2	0.000000	30.625000	30.625000	0.000000	0.000000
1199	38	2	2	0.000000	26.105263	26.105263	0.000000	0.000000
1200	39	1	1	0.000000	34.435897	26.230769	0.000000	0.000000
1201	4	2	1	0.000000	37.750000	37.750000	0.000000	0.000000
1202	1	2	1	0.000000	24.000000	24.000000	0.000000	0.000000
1203	272	2	2	0.000000	56.573529	41.827206	0.000000	0.000000
1204	46	1	2	0.000000	33.152174	33.152174	0.000000	0.000000
1205	19	0	1	0.000000	12.210526	12.210526	0.000000	0.000000
1206	88	1	1	0.000000	15.420455	15.420455	0.000000	0.000000
1207	3	2	2	0.000000	30.000000	30.000000	0.000000	0.000000
1208	51	1	1	0.000000	18.078431	18.078431	0.000000	0.000000
1209	3	2	2	0.000000	19.333333	19.333333	0.000000	0.000000
1210	84	1	1	0.000000	12.476190	12.476190	0.000000	0.000000
1211	27	1	1	0.000000	15.888889	15.888889	0.000000	0.000000
1212	1	2	1	0.000000	24.000000	24.000000	0.000000	0.000000
1213	1	1	2	0.000000	58.000000	58.000000	0.000000	0.000000
1214	1	2	1	0.000000	49.000000	49.000000	0.000000	0.000000
1215	1	2	1	0.000000	32.000000	32.000000	0.000000	0.000000
1216	47	1	1	0.000000	11.595745	11.595745	0.000000	0.000000
1217	2	2	2	0.000000	77.500000	33.500000	0.000000	0.000000
1218	8	1	1	0.000000	10.250000	10.250000	0.000000	0.000000
1219	1	1	4	0.000000	943.000000	106.000000	0.000000	0.000000
1220	1	3	2	0.000000	55.000000	55.000000	0.000000	0.000000
1221	9	2	2	0.000000	26.777778	26.777778	0.000000	0.000000
1222	27	1	1	0.000000	17.407407	17.407407	0.000000	0.000000
1223	3	0	0	0.000000	31.333333	31.333333	0.000000	0.000000
1224	1	2	2	0.000000	35.000000	35.000000	0.000000	0.000000
1225	3	1	1	0.000000	16.000000	16.000000	0.000000	0.000000
1226	1	1	2	0.000000	27.000000	27.000000	0.000000	0.000000
1227	33	1	1	0.000000	45.848485	45.848485	0.000000	0.000000
1228	3	2	1	0.000000	98.333333	98.333333	0.000000	0.000000
1229	39	1	1	0.000000	14.769231	14.769231	0.000000	0.000000
1230	1	1	2	0.000000	111.000000	83.000000	0.000000	0.000000
1231	1	1	2	0.000000	144.000000	144.000000	0.000000	0.000000
1232	1	2	2	0.000000	188.000000	188.000000	0.000000	0.000000
1233	1	1	2	0.000000	184.000000	184.000000	0.000000	0.000000
1234	4	2	2	0.000000	27.000000	27.000000	0.000000	0.000000
1235	1	1	2	0.000000	35.000000	35.000000	0.000000	0.000000
1236	1	1	2	0.000000	47.000000	47.000000	0.000000	0.000000
1237	56	1	1	0.000000	11.250000	11.250000	0.000000	0.000000
1238	52	1	1	0.000000	11.673077	11.673077	0.000000	0.000000
1239	2	1	2	0.000000	34.500000	34.500000	0.000000	0.000000
1240	53	1	1	0.000000	16.150943	16.150943	0.000000	0.000000
1241	1	2	1	0.000000	33.000000	33.000000	0.000000	0.000000
1242	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1243	21	1	1	0.000000	52.190476	28.333333	0.000000	0.000000
1244	14	2	2	0.000000	23.214286	23.214286	0.000000	0.000000
1245	2	2	0	0.000000	36.500000	36.500000	0.000000	0.000000
1246	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000
1247	65	1	1	0.000000	12.707692	12.707692	0.000000	0.000000
1248	50	1	1	0.000000	74.860000	74.860000	0.000000	0.000000
1249	63	1	1	0.000000	11.650794	11.650794	0.000000	0.000000
1250	1	5	3	0.000000	222.000000	80.000000	0.000000	0.000000
1251	104	1	1	0.000000	12.605769	12.605769	0.000000	0.000000
1252	6	1	2	0.000000	47.000000	31.000000	0.000000	0.000000
1253	30	2	1	0.000000	26.266667	14.533333	0.000000	0.000000
1254	36	1	1	0.000000	13.305556	13.305556	0.000000	0.000000
1255	3	2	2	0.000000	54.333333	54.333333	0.000000	0.000000
1256	21	2	1	0.000000	33.000000	33.000000	0.000000	0.000000
1257	7	2	2	0.000000	27.571429	27.571429	0.000000	0.000000
1258	43	1	1	0.000000	41.744186	31.093023	0.000000	0.000000
1259	22	1	1	0.000000	23.954545	15.409091	0.000000	0.000000
1260	2	2	2	0.000000	62.000000	54.500000	0.000000	0.000000
1261	7	1	2	0.000000	19.428571	19.428571	0.000000	0.000000
1262	1	2	1	0.000000	26.000000	26.000000	0.000000	0.000000
1263	2	1	1	0.000000	10.000000	10.000000	0.000000	0.000000
1264	2	2	2	0.000000	17.000000	17.000000	0.000000	0.000000
1265	24	1	1	0.000000	16.041667	16.041667	0.000000	0.000000
1266	51	1	1	0.000000	13.921569	13.921569	0.000000	0.000000
1267	29	2	1	0.000000	43.931034	33.310345	0.000000	0.000000
1268	2	2	2	0.000000	39.000000	39.000000	0.000000	0.000000
1269	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000
1270	1	3	1	0.000000	67.000000	33.000000	0.000000	0.000000
1271	3	2	2	0.000000	64.666667	28.000000	0.000000	0.000000
1272	20	1	1	0.000000	12.200000	12.200000	0.000000	0.000000
1273	1	2	1	0.000000	56.000000	15.000000	0.000000	0.000000
1274	28	1	1	0.000000	29.857143	29.857143	0.000000	0.000000
1275	9	1	2	0.000000	28.111111	28.111111	0.000000	0.000000
1276	70	1	1	0.000000	14.128571	14.128571	0.000000	0.000000
1277	64	1	1	0.000000	13.078125	13.078125	0.000000	0.000000
1278	33	2	2	0.000000	31.727273	22.090909	0.000000	0.000000
1279	130	1	1	0.000000	40.376923	37.992308	0.000000	0.000000
1280	25	1	2	0.000000	31.120000	31.120000	0.000000	0.000000
1281	21	1	1	0.000000	21.523810	21.523810	0.000000	0.000000
1282	16	1	2	0.000000	34.500000	34.500000	0.000000	0.000000
1283	49	1	1	0.000000	14.918367	14.918367	0.000000	0.000000
1284	69	1	1	0.000000	15.550725	15.550725	0.000000	0.000000
1285	29	2	2	0.000000	34.103448	22.137931	0.000000	0.000000
1286	94	2	2	0.000000	29.085106	25.138298	0.000000	0.000000
1287	1	4	1	0.000000	820.000000	98.000000	0.000000	0.000000
1288	2	2	1	0.000000	721.000000	83.500000	0.000000	0.000000
1289	1	6	1	0.000000	776.000000	70.000000	0.000000	0.000000
1290	1	8	5	0.000000	771.000000	109.000000	0.000000	0.000000
1291	11	1	2	0.000000	30.909091	30.909091	0.000000	0.000000
1292	1	1	2	0.000000	39.000000	39.000000	0.000000	0.000000
1293	66	1	1	0.000000	12.136364	12.136364	0.000000	0.000000
1294	11	2	1	0.000000	72.727273	31.090909	0.000000	0.000000
1295	7	1	1	0.000000	19.857143	19.857143	0.000000	0.000000
1296	1	2	1	0.000000	47.000000	47.000000	0.000000	0.000000
1297	1	2	1	0.000000	37.000000	37.000000	0.000000	0.000000
1298	65	1	1	0.000000	14.492308	14.492308	0.000000	0.000000
1299	52	1	1	0.000000	13.807692	13.807692	0.000000	0.000000
1300	1	1	2	0.000000	21.000000	21.000000	0.000000	0.000000
1301	67	1	1	0.000000	13.522388	13.522388	0.000000	0.000000
1302	126	1	1	0.000000	12.341270	12.341270	0.000000	0.000000
1303	22	2	1	0.000000	26.045455	26.045455	0.000000	0.000000
1304	32	1	1	0.000000	15.375000	15.375000	0.000000	0.000000
1305	6	2	1	0.000000	124.000000	78.000000	0.000000	0.000000
1306	145	1	1	0.000000	12.406897	12.406897	0.000000	0.000000
1307	2	2	1	0.000000	44.000000	44.000000	0.000000	0.000000
1308	56	1	1	0.000000	44.803571	35.660714	0.000000	0.000000
1309	58	1	1	0.000000	13.620690	13.620690	0.000000	0.000000
1310	48	1	1	0.000000	27.958333	18.395833	0.000000	0.000000
1311	45	1	1	0.000000	13.688889	13.688889	0.000000	0.000000
1312	5	1	2	0.000000	15.400000	15.400000	0.000000	0.000000
1313	1	2	5	0.000000	822.000000	59.000000	0.000000	0.000000
1314	1	1	6	0.000000	897.000000	78.000000	0.000000	0.000000
1315	57	2	2	0.000000	29.666667	24.157895	0.000000	0.000000
1316	8	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
1317	8	1	1	0.000000	46.875000	46.875000	0.000000	0.000000
1318	1	0	0	0.000000	35.000000	35.000000	0.000000	0.000000
1319	8	2	1	0.000000	45.750000	45.750000	0.000000	0.000000
1320	88	1	1	0.000000	14.181818	14.181818	0.000000	0.000000
1321	33	2	2	0.000000	44.303030	28.454545	0.000000	0.000000
1322	39	1	1	0.000000	15.128205	15.128205	0.000000	0.000000
1323	39	1	2	0.000000	23.410256	15.743590	0.000000	0.000000
1324	4	2	2	0.000000	28.500000	28.500000	0.000000	0.000000
1325	25	1	1	0.000000	11.920000	11.920000	0.000000	0.000000
1326	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000
1327	213	2	1	0.000000	54.835681	47.328638	0.000000	0.000000
1328	21	1	1	0.000000	41.333333	38.809524	0.000000	0.000000
1329	22	1	1	0.000000	45.318182	24.818182	0.000000	0.000000
1330	1	1	2	0.000000	62.000000	32.000000	0.000000	0.000000
1331	1	2	2	0.000000	45.000000	45.000000	0.000000	0.000000
1332	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1333	8	1	1	0.000000	16.125000	16.125000	0.000000	0.000000
1334	47	1	2	0.000000	45.595745	33.425532	0.000000	0.000000
1335	30	2	2	0.000000	30.000000	30.000000	0.000000	0.000000
1336	20	2	1	0.000000	35.250000	35.250000	0.000000	0.000000
1337	59	1	1	0.000000	14.915254	14.915254	0.000000	0.000000
1338	5	1	2	0.000000	22.800000	22.800000	0.000000	0.000000
1339	47	1	1	0.000000	15.553191	15.553191	0.000000	0.000000
1340	1	3	1	0.000000	46.000000	46.000000	0.000000	0.000000
1341	21	1	1	0.000000	12.571429	12.571429	0.000000	0.000000
1342	97	1	1	0.000000	15.195876	15.195876	0.000000	0.000000
1343	44	1	1	0.000000	14.545455	14.545455	0.000000	0.000000
1344	28	1	1	0.000000	15.142857	15.142857	0.000000	0.000000
1345	8	2	1	0.000000	34.750000	24.000000	0.000000	0.000000
1346	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000
1347	3	2	2	0.000000	20.000000	20.000000	0.000000	0.000000
1348	3	2	2	0.000000	22.000000	22.000000	0.000000	0.000000
1349	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000
1350	2	1	3	0.000000	49.500000	49.500000	0.000000	0.000000
1351	2	1	2	0.000000	67.000000	67.000000	0.000000	0.000000
1352	1	2	2	0.000000	89.000000	89.000000	0.000000	0.000000
1353	3	2	1	0.000000	74.666667	74.666667	0.000000	0.000000
1354	35	1	1	0.000000	31.057143	31.057143	0.000000	0.000000
1355	16	1	1	0.000000	11.000000	11.000000	0.000000	0.000000
1356	60	1	1	0.000000	13.600000	13.600000	0.000000	0.000000
1357	30	1	1	0.000000	14.033333	14.033333	0.000000	0.000000
1358	7	2	2	0.000000	30.714286	30.714286	0.000000	0.000000
1359	5	1	1	0.000000	16.400000	16.400000	0.000000	0.000000
1360	3	1	5	0.000000	137.666667	130.333333	0.000000	0.000000
1361	3	1	1	0.000000	27.666667	27.666667	0.000000	0.000000
1362	1	1	2	0.000000	41.000000	41.000000	0.000000	0.000000
1363	36	1	1	0.000000	16.500000	16.500000	0.000000	0.000000
1364	24	1	1	0.000000	15.375000	15.375000	0.000000	0.000000
1365	2	2	2	0.000000	35.000000	35.000000	0.000000	0.000000
1366	3	0	0	0.000000	36.333333	36.333333	0.000000	0.000000
1367	64	1	1	0.000000	13.625000	13.625000	0.000000	0.000000
1368	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000
1369	41	1	1	0.000000	14.341463	14.341463	0.000000	0.000000
1370	4	2	1	0.000000	63.500000	63.500000	0.000000	0.000000
1371	28	2	1	0.000000	43.642857	22.107143	0.000000	0.000000
1372	42	1	1	0.000000	13.666667	13.666667	0.000000	0.000000
1373	27	1	1	0.000000	12.703704	12.703704	0.000000	0.000000
1374	7	1	2	0.000000	22.714286	22.714286	0.000000	0.000000
1375	67	2	2	0.000000	67.567164	49.194030	0.000000	0.000000
1376	2	2	1	0.000000	67.000000	67.000000	0.000000	0.000000
1377	5	2	1	0.000000	59.000000	59.000000	0.000000	0.000000
1378	42	1	1	0.000000	22.619048	22.619048	0.000000	0.000000
1379	86	1	2	0.000000	39.348837	35.441860	0.000000	0.000000
1380	48	1	1	0.000000	15.625000	15.625000	0.000000	0.000000
1381	40	1	1	0.000000	14.475000	14.475000	0.000000	0.000000
1382	3	2	1	0.000000	18.000000	18.000000	0.000000	0.000000
1383	60	1	1	0.000000	10.733333	10.733333	0.000000	0.000000
1384	3	2	2	0.000000	154.333333	154.333333	0.000000	0.000000
1385	39	1	1	0.000000	13.230769	13.230769	0.000000	0.000000
1386	207	1	1	0.000000	19.028986	15.782609	0.000000	0.000000
1387	3	2	2	0.000000	24.333333	24.333333	0.000000	0.000000
1388	5	2	2	0.000000	69.400000	54.000000	0.000000	0.000000
1389	47	2	2	0.000000	25.723404	20.127660	0.000000	0.000000
1390	2	1	2	0.000000	23.500000	23.500000	0.000000	0.000000
1391	61	1	1	0.000000	13.655738	13.655738	0.000000	0.000000
1392	28	1	2	0.000000	28.214286	28.214286	0.000000	0.000000
1393	6	1	2	0.000000	61.500000	49.500000	0.000000	0.000000
1394	4	2	2	0.000000	75.750000	63.750000	0.000000	0.000000
1395	2	3	1	0.000000	59.500000	47.000000	0.000000	0.000000
1396	6	1	1	0.000000	62.500000	62.500000	0.000000	0.000000
1397	4	0	0	0.000000	28.750000	28.750000	0.000000	0.000000
1398	1	0	0	0.000000	26.000000	26.000000	0.000000	0.000000
1399	2	0	0	0.000000	30.500000	30.500000	0.000000	0.000000
1400	3	2	1	0.000000	17.666667	17.666667	0.000000	0.000000
